Geography,Geographic Area Name,Total
0500000US47091,"Johnson County, Tennessee",15573
0500000US47093,"Knox County, Tennessee",455044
0500000US47095,"Lake County, Tennessee",4478
0500000US47097,"Lauderdale County, Tennessee",22925
0500000US47099,"Lawrence County, Tennessee",43090
0500000US47101,"Lewis County, Tennessee",11865
0500000US47103,"Lincoln County, Tennessee",33539
0500000US47105,"Loudon County, Tennessee",52682
0500000US47107,"McMinn County, Tennessee",51959
0500000US47109,"McNairy County, Tennessee",25435
0500000US47111,"Macon County, Tennessee",23801
0500000US47113,"Madison County, Tennessee",94142
0500000US47115,"Marion County, Tennessee",28243
0500000US47117,"Marshall County, Tennessee",33064
0500000US47119,"Maury County, Tennessee",93289
0500000US47121,"Meigs County, Tennessee",11989
0500000US47123,"Monroe County, Tennessee",44821
0500000US47125,"Montgomery County, Tennessee",200387
0500000US47127,"Moore County, Tennessee",6300
0500000US47129,"Morgan County, Tennessee",18607
0500000US47131,"Obion County, Tennessee",29753
0500000US47133,"Overton County, Tennessee",21844
0500000US47135,"Perry County, Tennessee",7852
0500000US47137,"Pickett County, Tennessee",4994
0500000US47139,"Polk County, Tennessee",16489
0500000US47141,"Putnam County, Tennessee",75126
0500000US47143,"Rhea County, Tennessee",31904
0500000US47145,"Roane County, Tennessee",52604
0500000US47147,"Robertson County, Tennessee",69939
0500000US47149,"Rutherford County, Tennessee",318630
0500000US47151,"Scott County, Tennessee",21509
0500000US47153,"Sequatchie County, Tennessee",14684
0500000US47155,"Sevier County, Tennessee",96476
0500000US47157,"Shelby County, Tennessee",919250
0500000US47159,"Smith County, Tennessee",19694
0500000US47161,"Stewart County, Tennessee",13336
0500000US47163,"Sullivan County, Tennessee",155128
0500000US47165,"Sumner County, Tennessee",185512
0500000US47167,"Tipton County, Tennessee",60660
0500000US47169,"Trousdale County, Tennessee",9375
0500000US47171,"Unicoi County, Tennessee",17397
0500000US47173,"Union County, Tennessee",19402
0500000US47175,"Van Buren County, Tennessee",5677
0500000US47177,"Warren County, Tennessee",40343
0500000US47179,"Washington County, Tennessee",124091
0500000US47181,"Wayne County, Tennessee",14599
0500000US47183,"Weakley County, Tennessee",30937
0500000US47185,"White County, Tennessee",26646
0500000US47187,"Williamson County, Tennessee",231518
0500000US47189,"Wilson County, Tennessee",138664
0500000US48001,"Anderson County, Texas",44402
0500000US48003,"Andrews County, Texas",18118
0500000US48005,"Angelina County, Texas",84382
0500000US48007,"Aransas County, Texas",23806
0500000US48009,"Archer County, Texas",8698
0500000US48011,"Armstrong County, Texas",1871
0500000US48013,"Atascosa County, Texas",49491
0500000US48015,"Austin County, Texas",29586
0500000US48017,"Bailey County, Texas",6647
0500000US48019,"Bandera County, Texas",22260
0500000US48021,"Bastrop County, Texas",84565
0500000US48023,"Baylor County, Texas",3447
0500000US48025,"Bee County, Texas",24747
0500000US48027,"Bell County, Texas",343093
0500000US48029,"Bexar County, Texas",1944919
0500000US48031,"Blanco County, Texas",11542
0500000US48033,"Borden County, Texas",653
0500000US48035,"Bosque County, Texas",18059
0500000US48037,"Bowie County, Texas",87779
0500000US48039,"Brazoria County, Texas",355844
0500000US48041,"Brazos County, Texas",210697
0500000US48043,"Brewster County, Texas",8997
0500000US48045,"Briscoe County, Texas",1339
0500000US48047,"Brooks County, Texas",6549
0500000US48049,"Brown County, Texas",36074
0500000US48051,"Burleson County, Texas",18000
0500000US48053,"Burnet County, Texas",46906
0500000US48055,"Caldwell County, Texas",40543
0500000US48057,"Calhoun County, Texas",21177
0500000US48059,"Callahan County, Texas",13836
0500000US48061,"Cameron County, Texas",419023
0500000US48063,"Camp County, Texas",12870
0500000US48065,"Carson County, Texas",5928
0500000US48067,"Cass County, Texas",29585
0500000US48069,"Castro County, Texas",7482
0500000US48071,"Chambers County, Texas",42253
0500000US48073,"Cherokee County, Texas",48906
0500000US48075,"Childress County, Texas",5631
0500000US48077,"Clay County, Texas",10359
0500000US48079,"Cochran County, Texas",2828
0500000US48081,"Coke County, Texas",3173
0500000US48083,"Coleman County, Texas",8180
0500000US48085,"Collin County, Texas",1000193
0500000US48087,"Collingsworth County, Texas",2873
0500000US48089,"Colorado County, Texas",20854
0500000US48091,"Comal County, Texas",147787
0500000US48093,"Comanche County, Texas",13281
0500000US48095,"Concho County, Texas",2054
0500000US48097,"Cooke County, Texas",39570
0500000US48099,"Coryell County, Texas",60278
0500000US48101,"Cottle County, Texas",1624
0500000US48103,"Crane County, Texas",4598
0500000US48105,"Crockett County, Texas",3332
0500000US48107,"Crosby County, Texas",5665
0500000US48109,"Culberson County, Texas",2178
0500000US48111,"Dallam County, Texas",7167
0500000US48113,"Dallas County, Texas",2592698
0500000US48115,"Dawson County, Texas",11003
0500000US48117,"Deaf Smith County, Texas",18368
0500000US48119,"Delta County, Texas",5215
0500000US48121,"Denton County, Texas",849157
0500000US48123,"DeWitt County, Texas",18292
0500000US48125,"Dickens County, Texas",2075
0500000US48127,"Dimmit County, Texas",10117
0500000US48129,"Donley County, Texas",3011
0500000US48131,"Duval County, Texas",10664
0500000US48133,"Eastland County, Texas",17372
0500000US48135,"Ector County, Texas",160389
0500000US48137,"Edwards County, Texas",1934
0500000US48139,"Ellis County, Texas",177414
0500000US48141,"El Paso County, Texas",821728
0500000US48143,"Erath County, Texas",40182
0500000US48145,"Falls County, Texas",15530
0500000US48147,"Fannin County, Texas",32042
0500000US48149,"Fayette County, Texas",24833
0500000US48151,"Fisher County, Texas",3797
0500000US48153,"Floyd County, Texas",5736
0500000US48155,"Foard County, Texas",1163
0500000US48157,"Fort Bend County, Texas",784569
0500000US48159,"Franklin County, Texas",10669
0500000US48161,"Freestone County, Texas",18107
0500000US48163,"Frio County, Texas",15751
0500000US48165,"Gaines County, Texas",20974
0500000US48167,"Galveston County, Texas",331082
0500000US48169,"Garza County, Texas",4326
0500000US48171,"Gillespie County, Texas",26301
0500000US48173,"Glasscock County, Texas",1447
0500000US48175,"Goliad County, Texas",7473
0500000US48177,"Gonzales County, Texas",20539
0500000US48179,"Gray County, Texas",20336
0500000US48181,"Grayson County, Texas",130815
0500000US48183,"Gregg County, Texas",119811
0500000US48185,"Grimes County, Texas",24484
0500000US48187,"Guadalupe County, Texas",161021
0500000US48189,"Hale County, Texas",31248
0500000US48191,"Hall County, Texas",2975
0500000US48193,"Hamilton County, Texas",8225
0500000US48195,"Hansford County, Texas",5362
0500000US48197,"Hardeman County, Texas",3931
0500000US48199,"Hardin County, Texas",56675
0500000US48201,"Harris County, Texas",4634207
0500000US48203,"Harrison County, Texas",64746
0500000US48205,"Hartley County, Texas",4037
0500000US48207,"Haskell County, Texas",5242
0500000US48209,"Hays County, Texas",215712
0500000US48211,"Hemphill County, Texas",3866
0500000US48213,"Henderson County, Texas",80411
0500000US48215,"Hidalgo County, Texas",851346
0500000US48217,"Hill County, Texas",35061
0500000US48219,"Hockley County, Texas",22158
0500000US48221,"Hood County, Texas",59245
0500000US48223,"Hopkins County, Texas",36097
0500000US48225,"Houston County, Texas",19834
0500000US48227,"Howard County, Texas",31651
0500000US48229,"Hudspeth County, Texas",3795
0500000US48231,"Hunt County, Texas",93531
0500000US48233,"Hutchinson County, Texas",20957
0500000US48235,"Irion County, Texas",1553
0500000US48237,"Jack County, Texas",7756
0500000US48239,"Jackson County, Texas",14484
0500000US48241,"Jasper County, Texas",34546
0500000US48243,"Jeff Davis County, Texas",2184
0500000US48245,"Jefferson County, Texas",236284
0500000US48247,"Jim Hogg County, Texas",5043
0500000US48249,"Jim Wells County, Texas",40287
0500000US48251,"Johnson County, Texas",168168
0500000US48253,"Jones County, Texas",12741
0500000US48255,"Karnes County, Texas",12181
0500000US48257,"Kaufman County, Texas",128053
0500000US48259,"Kendall County, Texas",44993
0500000US48261,"Kenedy County, Texas",391
0500000US48263,"Kent County, Texas",655
0500000US48265,"Kerr County, Texas",50648
0500000US48267,"Kimble County, Texas",4318
0500000US48269,"King County, Texas",279
0500000US48271,"Kinney County, Texas",3444
0500000US48273,"Kleberg County, Texas",28884
0500000US48275,"Knox County, Texas",3553
0500000US48277,"Lamar County, Texas",49070
0500000US48279,"Lamb County, Texas",12820
0500000US48281,"Lampasas County, Texas",20920
0500000US48283,"La Salle County, Texas",6567
0500000US48285,"Lavaca County, Texas",19611
0500000US48287,"Lee County, Texas",16740
0500000US48289,"Leon County, Texas",17241
0500000US48291,"Liberty County, Texas",78477
0500000US48293,"Limestone County, Texas",22488
0500000US48295,"Lipscomb County, Texas",3217
0500000US48297,"Live Oak County, Texas",10743
0500000US48299,"Llano County, Texas",21190
0500000US48301,"Loving County, Texas",117
0500000US48303,"Lubbock County, Texas",296062
0500000US48305,"Lynn County, Texas",5823
0500000US48307,"McCulloch County, Texas",7801
0500000US48309,"McLennan County, Texas",243886
0500000US48311,"McMullen County, Texas",724
0500000US48313,"Madison County, Texas",11454
0500000US48315,"Marion County, Texas",9882
0500000US48317,"Martin County, Texas",5622
0500000US48319,"Mason County, Texas",4239
0500000US48321,"Matagorda County, Texas",36375
0500000US48323,"Maverick County, Texas",57926
0500000US48325,"Medina County, Texas",48450
0500000US48327,"Menard County, Texas",2067
0500000US48329,"Midland County, Texas",169095
0500000US48331,"Milam County, Texas",24275
0500000US48333,"Mills County, Texas",4670
0500000US48335,"Mitchell County, Texas",6296
0500000US48337,"Montague County, Texas",19298
0500000US48339,"Montgomery County, Texas",586235
0500000US48341,"Moore County, Texas",20979
0500000US48343,"Morris County, Texas",12081
0500000US48345,"Motley County, Texas",1362
0500000US48347,"Nacogdoches County, Texas",59505
0500000US48349,"Navarro County, Texas",48483
0500000US48351,"Newton County, Texas",13631
0500000US48353,"Nolan County, Texas",14645
0500000US48355,"Nueces County, Texas",353849
0500000US48357,"Ochiltree County, Texas",9816
0500000US48359,"Oldham County, Texas",1665
0500000US48361,"Orange County, Texas",82725
0500000US48363,"Palo Pinto County, Texas",28432
0500000US48365,"Panola County, Texas",22653
0500000US48367,"Parker County, Texas",136559
0500000US48369,"Parmer County, Texas",9567
0500000US48371,"Pecos County, Texas",13342
0500000US48373,"Polk County, Texas",46439
0500000US48375,"Potter County, Texas",111455
0500000US48377,"Presidio County, Texas",6803
0500000US48379,"Rains County, Texas",11917
0500000US48381,"Randall County, Texas",133097
0500000US48383,"Reagan County, Texas",3732
0500000US48385,"Real County, Texas",3192
0500000US48387,"Red River County, Texas",11917
0500000US48389,"Reeves County, Texas",14036
0500000US48391,"Refugio County, Texas",6848
0500000US48393,"Roberts County, Texas",772
0500000US48395,"Robertson County, Texas",16888
0500000US48397,"Rockwall County, Texas",100463
0500000US48399,"Runnels County, Texas",9983
0500000US48401,"Rusk County, Texas",48907
0500000US48403,"Sabine County, Texas",10312
0500000US48405,"San Augustine County, Texas",8000
0500000US48407,"San Jacinto County, Texas",28397
0500000US48409,"San Patricio County, Texas",65949
0500000US48411,"San Saba County, Texas",5352
0500000US48413,"Schleicher County, Texas",2898
0500000US48415,"Scurry County, Texas",14907
0500000US48417,"Shackelford County, Texas",3265
0500000US48419,"Shelby County, Texas",25015
0500000US48421,"Sherman County, Texas",3008
0500000US48423,"Smith County, Texas",224754
0500000US48425,"Somervell County, Texas",8727
0500000US48427,"Starr County, Texas",63423
0500000US48429,"Stephens County, Texas",8947
0500000US48431,"Sterling County, Texas",1239
0500000US48433,"Stonewall County, Texas",1369
0500000US48435,"Sutton County, Texas",3775
0500000US48437,"Swisher County, Texas",6765
0500000US48439,"Tarrant County, Texas",2050487
0500000US48441,"Taylor County, Texas",131253
0500000US48443,"Terrell County, Texas",903
0500000US48445,"Terry County, Texas",11498
0500000US48447,"Throckmorton County, Texas",1500
0500000US48449,"Titus County, Texas",32403
0500000US48451,"Tom Green County, Texas",112438
0500000US48453,"Travis County, Texas",1225488
0500000US48455,"Trinity County, Texas",14510
0500000US48457,"Tyler County, Texas",18819
0500000US48459,"Upshur County, Texas",40849
0500000US48461,"Upton County, Texas",3586
0500000US48463,"Uvalde County, Texas",26364
0500000US48465,"Val Verde County, Texas",47057
0500000US48467,"Van Zandt County, Texas",55010
0500000US48469,"Victoria County, Texas",90520
0500000US48471,"Walker County, Texas",55363
0500000US48473,"Waller County, Texas",49538
0500000US48475,"Ward County, Texas",11640
0500000US48477,"Washington County, Texas",33197
0500000US48479,"Webb County, Texas",271660
0500000US48481,"Wharton County, Texas",41088
0500000US48483,"Wheeler County, Texas",5128
0500000US48485,"Wichita County, Texas",117977
0500000US48487,"Wilbarger County, Texas",12172
0500000US48489,"Willacy County, Texas",20093
0500000US48491,"Williamson County, Texas",565346
0500000US48493,"Wilson County, Texas",49409
0500000US48495,"Winkler County, Texas",7720
0500000US48497,"Wise County, Texas",66842
0500000US48499,"Wood County, Texas",43367
0500000US48501,"Yoakum County, Texas",8612
0500000US48503,"Young County, Texas",17651
0500000US48505,"Zapata County, Texas",14050
0500000US48507,"Zavala County, Texas",11801
0500000US49001,"Beaver County, Utah",6541
0500000US49003,"Box Elder County, Utah",54560
0500000US49005,"Cache County, Utah",123273
0500000US49007,"Carbon County, Utah",20061
0500000US49009,"Daggett County, Utah",518
0500000US49011,"Davis County, Utah",348038
0500000US49013,"Duchesne County, Utah",19580
0500000US49015,"Emery County, Utah",9984
0500000US49017,"Garfield County, Utah",4803
0500000US49019,"Grand County, Utah",9576
0500000US49021,"Iron County, Utah",52587
0500000US49023,"Juab County, Utah",11464
0500000US49025,"Kane County, Utah",7491
0500000US49027,"Millard County, Utah",12808
0500000US49029,"Morgan County, Utah",11926
0500000US49031,"Piute County, Utah",1835
0500000US49033,"Rich County, Utah",2410
0500000US49035,"Salt Lake County, Utah",1130965
0500000US49037,"San Juan County, Utah",14901
0500000US49039,"Sanpete County, Utah",27425
0500000US49041,"Sevier County, Utah",21094
0500000US49043,"Summit County, Utah",41485
0500000US49045,"Tooele County, Utah",68891
0500000US49047,"Uintah County, Utah",35314
0500000US49049,"Utah County, Utah",606503
0500000US49051,"Wasatch County, Utah",32924
0500000US49053,"Washington County, Utah",170158
0500000US49055,"Wayne County, Utah",2661
0500000US49057,"Weber County, Utah",252273
0500000US50001,"Addison County, Vermont",33844
0500000US50003,"Bennington County, Vermont",34290
0500000US50005,"Caledonia County, Vermont",29084
0500000US50007,"Chittenden County, Vermont",153891
0500000US50009,"Essex County, Vermont",6164
0500000US50011,"Franklin County, Vermont",48826
0500000US50013,"Grand Isle County, Vermont",7046
0500000US50015,"Lamoille County, Vermont",24720
0500000US50017,"Orange County, Vermont",28309
0500000US50019,"Orleans County, Vermont",25914
0500000US50021,"Rutland County, Vermont",56477
0500000US50023,"Washington County, Vermont",55999
0500000US50025,"Windham County, Vermont",40987
0500000US50027,"Windsor County, Vermont",54387
0500000US51001,"Accomack County, Virginia",32227
0500000US51003,"Albemarle County, Virginia",101147
0500000US51005,"Alleghany County, Virginia",14744
0500000US51007,"Amelia County, Virginia",12873
0500000US51009,"Amherst County, Virginia",31002
0500000US51011,"Appomattox County, Virginia",15714
0500000US51013,"Arlington County, Virginia",233182
0500000US51015,"Augusta County, Virginia",71470
0500000US51017,"Bath County, Virginia",4174
0500000US51019,"Bedford County, Virginia",78347
0500000US51021,"Bland County, Virginia",5346
0500000US51023,"Botetourt County, Virginia",33071
0500000US51025,"Brunswick County, Virginia",13866
0500000US51027,"Buchanan County, Virginia",20457
0500000US51029,"Buckingham County, Virginia",14871
0500000US51031,"Campbell County, Virginia",54707
0500000US51033,"Caroline County, Virginia",28299
0500000US51035,"Carroll County, Virginia",29636
0500000US51036,"Charles City County, Virginia",6944
0500000US51037,"Charlotte County, Virginia",11671
0500000US51041,"Chesterfield County, Virginia",343883
0500000US51043,"Clarke County, Virginia",14248
0500000US51045,"Craig County, Virginia",5096
0500000US51047,"Culpeper County, Virginia",50250
0500000US51049,"Cumberland County, Virginia",9869
0500000US51051,"Dickenson County, Virginia",14031
0500000US51053,"Dinwiddie County, Virginia",27945
0500000US51057,"Essex County, Virginia",10866
0500000US51059,"Fairfax County, Virginia",1138999
0500000US51061,"Fauquier County, Virginia",69983
0500000US51063,"Floyd County, Virginia",15668
0500000US51065,"Fluvanna County, Virginia",25308
0500000US51067,"Franklin County, Virginia",54498
0500000US51069,"Frederick County, Virginia",86333
0500000US51071,"Giles County, Virginia",16582
0500000US51073,"Gloucester County, Virginia",36774
0500000US51075,"Goochland County, Virginia",22318
0500000US51077,"Grayson County, Virginia",14591
0500000US51079,"Greene County, Virginia",19615
0500000US51081,"Greensville County, Virginia",8082
0500000US51083,"Halifax County, Virginia",33540
0500000US51085,"Hanover County, Virginia",104759
0500000US51087,"Henrico County, Virginia",327079
0500000US51089,"Henry County, Virginia",50269
0500000US51091,"Highland County, Virginia",2185
0500000US51093,"Isle of Wight County, Virginia",36812
0500000US51095,"James City County, Virginia",75145
0500000US51097,"King and Queen County, Virginia",6995
0500000US51099,"King George County, Virginia",26292
0500000US51101,"King William County, Virginia",16884
0500000US51103,"Lancaster County, Virginia",10537
0500000US51105,"Lee County, Virginia",22147
0500000US51107,"Loudoun County, Virginia",403125
0500000US51109,"Louisa County, Virginia",36372
0500000US51111,"Lunenburg County, Virginia",11314
0500000US51113,"Madison County, Virginia",13014
0500000US51115,"Mathews County, Virginia",8667
0500000US51117,"Mecklenburg County, Virginia",29672
0500000US51119,"Middlesex County, Virginia",10226
0500000US51121,"Montgomery County, Virginia",88868
0500000US51125,"Nelson County, Virginia",14720
0500000US51127,"New Kent County, Virginia",21630
0500000US51131,"Northampton County, Virginia",11527
0500000US51133,"Northumberland County, Virginia",12103
0500000US51135,"Nottoway County, Virginia",13562
0500000US51137,"Orange County, Virginia",35850
0500000US51139,"Page County, Virginia",23615
0500000US51141,"Patrick County, Virginia",17182
0500000US51143,"Pittsylvania County, Virginia",59508
0500000US51145,"Powhatan County, Virginia",26749
0500000US51147,"Prince Edward County, Virginia",17276
0500000US51149,"Prince George County, Virginia",33903
0500000US51153,"Prince William County, Virginia",460817
0500000US51155,"Pulaski County, Virginia",32858
0500000US51157,"Rappahannock County, Virginia",7317
0500000US51159,"Richmond County, Virginia",7266
0500000US51161,"Roanoke County, Virginia",91731
0500000US51163,"Rockbridge County, Virginia",22462
0500000US51165,"Rockingham County, Virginia",79162
0500000US51167,"Russell County, Virginia",26661
0500000US51169,"Scott County, Virginia",20899
0500000US51171,"Shenandoah County, Virginia",42948
0500000US51173,"Smyth County, Virginia",29772
0500000US51175,"Southampton County, Virginia",16258
0500000US51177,"Spotsylvania County, Virginia",133883
0500000US51179,"Stafford County, Virginia",145929
0500000US51181,"Surry County, Virginia",6453
0500000US51183,"Sussex County, Virginia",9240
0500000US51185,"Tazewell County, Virginia",39572
0500000US51187,"Warren County, Virginia",39077
0500000US51191,"Washington County, Virginia",52116
0500000US51193,"Westmoreland County, Virginia",17715
0500000US51195,"Wise County, Virginia",34936
0500000US51197,"Wythe County, Virginia",28420
0500000US51199,"York County, Virginia",66454
0500000US51510,"Alexandria city, Virginia",156746
0500000US51520,"Bristol city, Virginia",16765
0500000US51530,"Buena Vista city, Virginia",5940
0500000US51540,"Charlottesville city, Virginia",44552
0500000US51550,"Chesapeake city, Virginia",237081
0500000US51570,"Colonial Heights city, Virginia",17032
0500000US51580,"Covington city, Virginia",5541
0500000US51590,"Danville city, Virginia",39080
0500000US51595,"Emporia city, Virginia",5196
0500000US51600,"Fairfax city, Virginia",22336
0500000US51610,"Falls Church city, Virginia",14267
0500000US51620,"Franklin city, Virginia",7892
0500000US51630,"Fredericksburg city, Virginia",26530
0500000US51640,"Galax city, Virginia",6106
0500000US51650,"Hampton city, Virginia",130352
0500000US51660,"Harrisonburg city, Virginia",46370
0500000US51670,"Hopewell city, Virginia",22279
0500000US51678,"Lexington city, Virginia",4210
0500000US51680,"Lynchburg city, Virginia",70657
0500000US51683,"Manassas city, Virginia",40896
0500000US51685,"Manassas Park city, Virginia",17439
0500000US51690,"Martinsville city, Virginia",12188
0500000US51700,"Newport News city, Virginia",170571
0500000US51710,"Norfolk city, Virginia",217889
0500000US51720,"Norton city, Virginia",3909
0500000US51730,"Petersburg city, Virginia",30282
0500000US51735,"Poquoson city, Virginia",12060
0500000US51740,"Portsmouth city, Virginia",90855
0500000US51750,"Radford city, Virginia",14956
0500000US51760,"Richmond city, Virginia",219038
0500000US51770,"Roanoke city, Virginia",97425
0500000US51775,"Salem city, Virginia",22720
0500000US51790,"Staunton city, Virginia",23348
0500000US51800,"Suffolk city, Virginia",90809
0500000US51810,"Virginia Beach city, Virginia",440653
0500000US51820,"Waynesboro city, Virginia",22039
0500000US51830,"Williamsburg city, Virginia",10530
0500000US51840,"Winchester city, Virginia",26876
0500000US53001,"Adams County, Washington",19467
0500000US53003,"Asotin County, Washington",22406
0500000US53005,"Benton County, Washington",198731
0500000US53007,"Chelan County, Washington",75609
0500000US53009,"Clallam County, Washington",75466
0500000US53011,"Clark County, Washington",477065
0500000US53013,"Columbia County, Washington",3981
0500000US53015,"Cowlitz County, Washington",106735
0500000US53017,"Douglas County, Washington",42283
0500000US53019,"Ferry County, Washington",7566
0500000US53021,"Franklin County, Washington",90828
0500000US53023,"Garfield County, Washington",2234
0500000US53025,"Grant County, Washington",95814
0500000US53027,"Grays Harbor County, Washington",70152
0500000US53029,"Island County, Washington",81477
0500000US53031,"Jefferson County, Washington",31014
0500000US53033,"King County, Washington",2194633
0500000US53035,"Kitsap County, Washington",259850
0500000US53037,"Kittitas County, Washington",44400
0500000US53039,"Klickitat County, Washington",21971
0500000US53041,"Lewis County, Washington",77963
0500000US53043,"Lincoln County, Washington",10598
0500000US53045,"Mason County, Washington",64219
0500000US53047,"Okanogan County, Washington",41481
0500000US53049,"Pacific County, Washington",21714
0500000US53051,"Pend Oreille County, Washington",13446
0500000US53053,"Pierce County, Washington",874369
0500000US53055,"San Juan County, Washington",16703
0500000US53057,"Skagit County, Washington",125611
0500000US53059,"Skamania County, Washington",11782
0500000US53061,"Snohomish County, Washington",800382
0500000US53063,"Spokane County, Washington",498344
0500000US53065,"Stevens County, Washington",44687
0500000US53067,"Thurston County, Washington",281083
0500000US53069,"Wahkiakum County, Washington",4273
0500000US53071,"Walla Walla County, Washington",55803
0500000US53073,"Whatcom County, Washington",218800
0500000US53075,"Whitman County, Washington",42550
0500000US53077,"Yakima County, Washington",246943
0500000US54001,"Barbour County, West Virginia",15845
0500000US54003,"Berkeley County, West Virginia",116282
0500000US54005,"Boone County, West Virginia",21587
0500000US54007,"Braxton County, West Virginia",13679
0500000US54009,"Brooke County, West Virginia",21132
0500000US54011,"Cabell County, West Virginia",89507
0500000US54013,"Calhoun County, West Virginia",7120
0500000US54015,"Clay County, West Virginia",8474
0500000US54017,"Doddridge County, West Virginia",7683
0500000US54019,"Fayette County, West Virginia",41539
0500000US54021,"Gilmer County, West Virginia",6442
0500000US54023,"Grant County, West Virginia",11442
0500000US54025,"Greenbrier County, West Virginia",34313
0500000US54027,"Hampshire County, West Virginia",22575
0500000US54029,"Hancock County, West Virginia",28562
0500000US54031,"Hardy County, West Virginia",13641
0500000US54033,"Harrison County, West Virginia",66249
0500000US54035,"Jackson County, West Virginia",28511
0500000US54037,"Jefferson County, West Virginia",55321
0500000US54039,"Kanawha County, West Virginia",177827
0500000US54041,"Lewis County, West Virginia",15733
0500000US54043,"Lincoln County, West Virginia",20514
0500000US54045,"Logan County, West Virginia",31949
0500000US54047,"McDowell County, West Virginia",16688
0500000US54049,"Marion County, West Virginia",54905
0500000US54051,"Marshall County, West Virginia",30265
0500000US54053,"Mason County, West Virginia",25924
0500000US54055,"Mercer County, West Virginia",58075
0500000US54057,"Mineral County, West Virginia",26102
0500000US54059,"Mingo County, West Virginia",23653
0500000US54061,"Monongalia County, West Virginia",100350
0500000US54063,"Monroe County, West Virginia",13212
0500000US54065,"Morgan County, West Virginia",17632
0500000US54067,"Nicholas County, West Virginia",24675
0500000US54069,"Ohio County, West Virginia",39456
0500000US54071,"Pendleton County, West Virginia",6873
0500000US54073,"Pleasants County, West Virginia",6946
0500000US54075,"Pocahontas County, West Virginia",8086
0500000US54077,"Preston County, West Virginia",30552
0500000US54079,"Putnam County, West Virginia",56014
0500000US54081,"Raleigh County, West Virginia",71458
0500000US54083,"Randolph County, West Virginia",26294
0500000US54085,"Ritchie County, West Virginia",9613
0500000US54087,"Roane County, West Virginia",13682
0500000US54089,"Summers County, West Virginia",11869
0500000US54091,"Taylor County, West Virginia",16395
0500000US54093,"Tucker County, West Virginia",6711
0500000US54095,"Tyler County, West Virginia",8588
0500000US54097,"Upshur County, West Virginia",23098
0500000US54099,"Wayne County, West Virginia",39784
0500000US54101,"Webster County, West Virginia",8220
0500000US54103,"Wetzel County, West Virginia",14952
0500000US54105,"Wirt County, West Virginia",5755
0500000US54107,"Wood County, West Virginia",83222
0500000US54109,"Wyoming County, West Virginia",20615
0500000US55001,"Adams County, Wisconsin",19036
0500000US55003,"Ashland County, Wisconsin",14913
0500000US55005,"Barron County, Wisconsin",44302
0500000US55007,"Bayfield County, Wisconsin",14935
0500000US55009,"Brown County, Wisconsin",255129
0500000US55011,"Buffalo County, Wisconsin",12962
0500000US55013,"Burnett County, Wisconsin",15155
0500000US55015,"Calumet County, Wisconsin",49749
0500000US55017,"Chippewa County, Wisconsin",61201
0500000US55019,"Clark County, Wisconsin",33960
0500000US55021,"Columbia County, Wisconsin",55812
0500000US55023,"Crawford County, Wisconsin",15353
0500000US55025,"Dane County, Wisconsin",528730
0500000US55027,"Dodge County, Wisconsin",83222
0500000US55029,"Door County, Wisconsin",27301
0500000US55031,"Douglas County, Wisconsin",42350
0500000US55033,"Dunn County, Wisconsin",41345
0500000US55035,"Eau Claire County, Wisconsin",99991
0500000US55037,"Florence County, Wisconsin",4254
0500000US55039,"Fond du Lac County, Wisconsin",99202
0500000US55041,"Forest County, Wisconsin",8758
0500000US55043,"Grant County, Wisconsin",47960
0500000US55045,"Green County, Wisconsin",36193
0500000US55047,"Green Lake County, Wisconsin",18500
0500000US55049,"Iowa County, Wisconsin",23400
0500000US55051,"Iron County, Wisconsin",5558
0500000US55053,"Jackson County, Wisconsin",19241
0500000US55055,"Jefferson County, Wisconsin",81837
0500000US55057,"Juneau County, Wisconsin",25048
0500000US55059,"Kenosha County, Wisconsin",164528
0500000US55061,"Kewaunee County, Wisconsin",20167
0500000US55063,"La Crosse County, Wisconsin",113304
0500000US55065,"Lafayette County, Wisconsin",16538
0500000US55067,"Langlade County, Wisconsin",18924
0500000US55069,"Lincoln County, Wisconsin",27037
0500000US55071,"Manitowoc County, Wisconsin",78041
0500000US55073,"Marathon County, Wisconsin",133359
0500000US55075,"Marinette County, Wisconsin",39444
0500000US55077,"Marquette County, Wisconsin",15175
0500000US55078,"Menominee County, Wisconsin",4543
0500000US55079,"Milwaukee County, Wisconsin",927928
0500000US55081,"Monroe County, Wisconsin",45224
0500000US55083,"Oconto County, Wisconsin",37377
0500000US55085,"Oneida County, Wisconsin",34800
0500000US55087,"Outagamie County, Wisconsin",183411
0500000US55089,"Ozaukee County, Wisconsin",87080
0500000US55091,"Pepin County, Wisconsin",7178
0500000US55093,"Pierce County, Wisconsin",39560
0500000US55095,"Polk County, Wisconsin",42953
0500000US55097,"Portage County, Wisconsin",67439
0500000US55099,"Price County, Wisconsin",13144
0500000US55101,"Racine County, Wisconsin",190372
0500000US55103,"Richland County, Wisconsin",17017
0500000US55105,"Rock County, Wisconsin",159131
0500000US55107,"Rusk County, Wisconsin",13793
0500000US55109,"St. Croix County, Wisconsin",88711
0500000US55111,"Sauk County, Wisconsin",63146
0500000US55113,"Sawyer County, Wisconsin",16119
0500000US55115,"Shawano County, Wisconsin",40039
0500000US55117,"Sheboygan County, Wisconsin",112056
0500000US55119,"Taylor County, Wisconsin",19991
0500000US55121,"Trempealeau County, Wisconsin",29013
