"disasterNumber","state","declarationType","fyDeclared","declarationTitle","incidentBeginDate","placeCode","designatedArea","durationInMonths","declarationInMonths","waitingTime"
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99091,"Humboldt (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99101,"Jefferson (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99109,"Kossuth (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99113,"Linn (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99117,"Lucas (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99121,"Madison (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99125,"Marion (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99133,"Monona (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99147,"Palo Alto (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99151,"Pocahontas (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99159,"Ringgold (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99161,"Sac (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99169,"Story (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99173,"Taylor (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99175,"Union (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99181,"Warren (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99187,"Webster (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99189,"Winnebago (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99191,"Winneshiek (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99197,"Wright (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99005,"Allamakee (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99041,"Clay (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99043,"Clayton (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99067,"Floyd (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99083,"Hardin (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99085,"Harrison (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99089,"Howard (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99095,"Iowa (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99099,"Jasper (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99103,"Johnson (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99107,"Keokuk (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99111,"Lee (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99115,"Louisa (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99123,"Mahaska (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99127,"Marshall (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99129,"Mills (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99139,"Muscatine (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99143,"Osceola (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99157,"Poweshiek (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99165,"Shelby (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99171,"Tama (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99179,"Wapello (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99183,"Washington (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99009,"Audubon (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99029,"Cass (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99037,"Chickasaw (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99049,"Dallas (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99071,"Fremont (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99077,"Guthrie (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99137,"Montgomery (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99145,"Page (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99153,"Polk (County)",1.05,102.24,0.62
1230,"IA","DR",1998,"SEVERE STORMS, TORNADOES AND FLOODING",1998-06-13,99155,"Pottawattamie (County)",1.05,102.24,0.62
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99005,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",0.76,93.6,0.33
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99009,"Essex (County)(in PMSA 1120,4160,7090)",0.76,93.6,0.33
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99017,"Middlesex (County)(in (P)MSA 1120,2600,4560)",0.76,93.6,0.33
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99021,"Norfolk (County)(in PMSA 1120,1200,6060)",0.76,93.6,0.33
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99023,"Plymouth (County)(in (P)MSA 1120,1200,5400)",0.76,93.6,0.33
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99025,"Suffolk (County)",0.76,93.6,0.33
1224,"MA","DR",1998,"HEAVY RAINS AND FLOODING",1998-06-13,99027,"Worcester (County) (in (P)MSA 1120,2600,9240)",0.76,93.6,0.33
1221,"OR","DR",1998,"FLOODING",1998-05-28,99013,"Crook (County)",0.2,63.67,0.49
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99003,"Barnes (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99005,"Benson (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99017,"Cass (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99021,"Dickey (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99045,"LaMoure (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99063,"Nelson (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99067,"Pembina (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99069,"Pierce (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99071,"Ramsey (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99073,"Ransom (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99077,"Richland (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99079,"Rolette (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99081,"Sargent (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99093,"Stutsman (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99095,"Towner (County)",4.53,157.54,3.45
1220,"ND","DR",1998,"FLOODING, GROUND SATURATION,SEVERE STORMS",1998-03-02,99099,"Walsh (County)",4.53,157.54,3.45
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99013,"Brown (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99025,"Clark (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99029,"Codington (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99037,"Day (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99061,"Hanson (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99087,"McCook (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99091,"Marshall (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99109,"Roberts (County)",1.91,86.8,1.22
1218,"SD","DR",1998,"FLOODING, SEVERE STORMS, TORNADOES",1998-04-25,99115,"Spink (County)",1.91,86.8,1.22
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99009,"Baca (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99019,"Clear Creek (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99025,"Crowley (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99039,"Elbert (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99061,"Kiowa (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99073,"Lincoln (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99089,"Otero (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99095,"Phillips (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99099,"Prowers (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99123,"Weld (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99069,"Larimer (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99075,"Logan (County)",0.49,153.99,0.13
1186,"CO","DR",1997,"SEVERE STORMS, HEAVY RAIN, FLASH FLOODS, FLOODING, MUDSLIDES",1997-07-28,99087,"Morgan (County)",0.49,153.99,0.13
1184,"VT","DR",1997,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997-07-15,99005,"Caledonia (County)",0.07,116.08,0.33
1184,"VT","DR",1997,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997-07-15,99011,"Franklin (County)",0.07,116.08,0.33
1184,"VT","DR",1997,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997-07-15,99015,"Lamoille (County)",0.07,116.08,0.33
1184,"VT","DR",1997,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997-07-15,99019,"Orleans (County)",0.07,116.08,0.33
1184,"VT","DR",1997,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997-07-15,99023,"Washington (County)",0.07,116.08,0.33
1182,"WA","DR",1997,"FL00DING, SNOW MELT",1997-04-10,99051,"Pend Oreille (County)",2.66,47.15,3.35
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99171,"Gillespie (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99267,"Kimble (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99411,"San Saba (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99029,"Bexar (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99091,"Comal (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99175,"Goliad (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99209,"Hays (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99265,"Kerr (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99453,"Travis (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99019,"Bandera (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99031,"Blanco (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99053,"Burnet (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99133,"Eastland (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99137,"Edwards (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99187,"Guadalupe (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99259,"Kendall (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99299,"Llano (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99319,"Mason (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99325,"Medina (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99385,"Real (County)",0.79,140.13,0.53
1179,"TX","DR",1997,"SEVERE STORMS AND FLOODING",1997-06-21,99463,"Uvalde (County)",0.79,140.13,0.53
1178,"MS","DR",1997,"FLOODING",1997-02-28,99011,"Bolivar (County)",1.71,103.36,3.45
1178,"MS","DR",1997,"FLOODING",1997-02-28,99143,"Tunica (County)",1.71,103.36,3.45
1178,"MS","DR",1997,"FLOODING",1997-02-28,99149,"Warren (County)",1.71,103.36,3.45
1178,"MS","DR",1997,"FLOODING",1997-02-28,99151,"Washington (County)",1.71,103.36,3.45
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99011,"Bradley (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99021,"Clay (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99025,"Cleveland (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99043,"Drew (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99065,"Izard (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99067,"Jackson (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99073,"Lafayette (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99079,"Lincoln (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99095,"Monroe (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99097,"Montgomery (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99123,"St. Francis (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99129,"Searcy (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99137,"Stone (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99141,"Van Buren (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99031,"Craighead (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99045,"Faulkner (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99023,"Cleburne (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99027,"Columbia (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99039,"Dallas (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99053,"Grant (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99055,"Greene (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99069,"Jefferson (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99085,"Lonoke (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99103,"Ouachita (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99111,"Poinsett (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99135,"Sharp (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99139,"Union (County)",0.56,156.62,0.33
1176,"AR","DR",1997,"FLOODING, SEVERE STORMS",1997-04-04,99145,"White (County)",0.56,156.62,0.33
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99007,"Beltrami (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99057,"Hubbard (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99101,"Murray (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99001,"Aitkin (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99003,"Anoka (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99005,"Becker (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99009,"Benton (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99011,"Big Stone (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99013,"Blue Earth (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99015,"Brown (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99019,"Carver (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99021,"Cass (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99023,"Chippewa (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99027,"Clay (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99029,"Clearwater (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99037,"Dakota (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99041,"Douglas (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99049,"Goodhue (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99051,"Grant (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99053,"Hennepin (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99055,"Houston (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99067,"Kandiyohi (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99069,"Kittson (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99073,"Lac qui Parle (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99077,"Lake of the Woods (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99079,"Le Sueur (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99081,"Lincoln (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99083,"Lyon (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99085,"McLeod (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99087,"Mahnomen (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99089,"Marshall (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99097,"Morrison (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99103,"Nicollet (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99107,"Norman (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99111,"Otter Tail (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99113,"Pennington (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99119,"Polk (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99121,"Pope (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99123,"Ramsey (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99125,"Red Lake (County)",2.1,157.97,0.59
1175,"MN","DR",1997,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21,99127,"Redwood (County)",2.1,157.97,0.59
