Geography,Geographic Area Name,Total
0500000US36087,"Rockland County, New York",332165
0500000US36089,"St. Lawrence County, New York",96869
0500000US36091,"Saratoga County, New York",231364
0500000US36093,"Schenectady County, New York",153281
0500000US36095,"Schoharie County, New York",28569
0500000US36097,"Schuyler County, New York",17681
0500000US36099,"Seneca County, New York",31022
0500000US36101,"Steuben County, New York",92576
0500000US36103,"Suffolk County, New York",1496123
0500000US36105,"Sullivan County, New York",74094
0500000US36107,"Tioga County, New York",47971
0500000US36109,"Tompkins County, New York",91682
0500000US36111,"Ulster County, New York",174144
0500000US36113,"Warren County, New York",64849
0500000US36115,"Washington County, New York",57960
0500000US36117,"Wayne County, New York",90356
0500000US36119,"Westchester County, New York",977049
0500000US36121,"Wyoming County, New York",37811
0500000US36123,"Yates County, New York",23528
0500000US37001,"Alamance County, North Carolina",164869
0500000US37003,"Alexander County, North Carolina",35131
0500000US37005,"Alleghany County, North Carolina",10816
0500000US37007,"Anson County, North Carolina",20893
0500000US37009,"Ashe County, North Carolina",26333
0500000US37011,"Avery County, North Carolina",14645
0500000US37013,"Beaufort County, North Carolina",44336
0500000US37015,"Bertie County, North Carolina",16780
0500000US37017,"Bladen County, North Carolina",29734
0500000US37019,"Brunswick County, North Carolina",132910
0500000US37021,"Buncombe County, North Carolina",260648
0500000US37023,"Burke County, North Carolina",85481
0500000US37025,"Cabarrus County, North Carolina",219369
0500000US37027,"Caldwell County, North Carolina",79526
0500000US37029,"Camden County, North Carolina",10353
0500000US37031,"Carteret County, North Carolina",66630
0500000US37033,"Caswell County, North Carolina",21608
0500000US37035,"Catawba County, North Carolina",156937
0500000US37037,"Chatham County, North Carolina",74285
0500000US37039,"Cherokee County, North Carolina",28174
0500000US37041,"Chowan County, North Carolina",13545
0500000US37043,"Clay County, North Carolina",10930
0500000US37045,"Cleveland County, North Carolina",97041
0500000US37047,"Columbus County, North Carolina",48708
0500000US37049,"Craven County, North Carolina",96057
0500000US37051,"Cumberland County, North Carolina",316744
0500000US37053,"Currituck County, North Carolina",27370
0500000US37055,"Dare County, North Carolina",36454
0500000US37057,"Davidson County, North Carolina",166072
0500000US37059,"Davie County, North Carolina",42314
0500000US37061,"Duplin County, North Carolina",49331
0500000US37063,"Durham County, North Carolina",306261
0500000US37065,"Edgecombe County, North Carolina",48931
0500000US37067,"Forsyth County, North Carolina",369892
0500000US37069,"Franklin County, North Carolina",66147
0500000US37071,"Gaston County, North Carolina",222470
0500000US37073,"Gates County, North Carolina",10467
0500000US37075,"Graham County, North Carolina",7978
0500000US37077,"Granville County, North Carolina",57957
0500000US37079,"Greene County, North Carolina",18163
0500000US37081,"Guilford County, North Carolina",517118
0500000US37083,"Halifax County, North Carolina",48079
0500000US37085,"Harnett County, North Carolina",129760
0500000US37087,"Haywood County, North Carolina",60956
0500000US37089,"Henderson County, North Carolina",114405
0500000US37091,"Hertford County, North Carolina",19781
0500000US37093,"Hoke County, North Carolina",50632
0500000US37095,"Hyde County, North Carolina",4234
0500000US37097,"Iredell County, North Carolina",182174
0500000US37099,"Jackson County, North Carolina",39235
0500000US37101,"Johnston County, North Carolina",209221
0500000US37103,"Jones County, North Carolina",9252
0500000US37105,"Lee County, North Carolina",61349
0500000US37107,"Lenoir County, North Carolina",54366
0500000US37109,"Lincoln County, North Carolina",84906
0500000US37111,"McDowell County, North Carolina",43456
0500000US37113,"Macon County, North Carolina",36241
0500000US37115,"Madison County, North Carolina",20344
0500000US37117,"Martin County, North Carolina",21882
0500000US37119,"Mecklenburg County, North Carolina",1084575
0500000US37121,"Mitchell County, North Carolina",14566
0500000US37123,"Montgomery County, North Carolina",24886
0500000US37125,"Moore County, North Carolina",97026
0500000US37127,"Nash County, North Carolina",92662
0500000US37129,"New Hanover County, North Carolina",218563
0500000US37131,"Northampton County, North Carolina",17187
0500000US37133,"Onslow County, North Carolina",180341
0500000US37135,"Orange County, North Carolina",135586
0500000US37137,"Pamlico County, North Carolina",11598
0500000US37139,"Pasquotank County, North Carolina",37623
0500000US37141,"Pender County, North Carolina",58786
0500000US37143,"Perquimans County, North Carolina",12897
0500000US37145,"Person County, North Carolina",38639
0500000US37147,"Pitt County, North Carolina",163607
0500000US37149,"Polk County, North Carolina",19159
0500000US37151,"Randolph County, North Carolina",142034
0500000US37153,"Richmond County, North Carolina",42020
0500000US37155,"Robeson County, North Carolina",115360
0500000US37157,"Rockingham County, North Carolina",89247
0500000US37159,"Rowan County, North Carolina",141890
0500000US37161,"Rutherford County, North Carolina",63462
0500000US37163,"Sampson County, North Carolina",58611
0500000US37165,"Scotland County, North Carolina",32322
0500000US37167,"Stanly County, North Carolina",60334
0500000US37169,"Stokes County, North Carolina",43927
0500000US37171,"Surry County, North Carolina",70495
0500000US37173,"Swain County, North Carolina",13984
0500000US37175,"Transylvania County, North Carolina",31984
0500000US37177,"Tyrrell County, North Carolina",2685
0500000US37179,"Union County, North Carolina",232675
0500000US37181,"Vance County, North Carolina",42205
0500000US37183,"Wake County, North Carolina",1091838
0500000US37185,"Warren County, North Carolina",18144
0500000US37187,"Washington County, North Carolina",11043
0500000US37189,"Watauga County, North Carolina",48383
0500000US37191,"Wayne County, North Carolina",114982
0500000US37193,"Wilkes County, North Carolina",65205
0500000US37195,"Wilson County, North Carolina",77448
0500000US37197,"Yadkin County, North Carolina",36876
0500000US37199,"Yancey County, North Carolina",18223
0500000US38001,"Adams County, North Dakota",2177
0500000US38003,"Barnes County, North Dakota",10372
0500000US38005,"Benson County, North Dakota",6042
0500000US38007,"Billings County, North Dakota",833
0500000US38009,"Bottineau County, North Dakota",6135
0500000US38011,"Bowman County, North Dakota",2953
0500000US38013,"Burke County, North Dakota",2163
0500000US38015,"Burleigh County, North Dakota",94818
0500000US38017,"Cass County, North Dakota",178634
0500000US38019,"Cavalier County, North Dakota",3631
0500000US38021,"Dickey County, North Dakota",4818
0500000US38023,"Divide County, North Dakota",2126
0500000US38025,"Dunn County, North Dakota",4001
0500000US38027,"Eddy County, North Dakota",2271
0500000US38029,"Emmons County, North Dakota",3264
0500000US38031,"Foster County, North Dakota",3308
0500000US38033,"Golden Valley County, North Dakota",1751
0500000US38035,"Grand Forks County, North Dakota",68829
0500000US38037,"Grant County, North Dakota",2311
0500000US38039,"Griggs County, North Dakota",2157
0500000US38041,"Hettinger County, North Dakota",2338
0500000US38043,"Kidder County, North Dakota",2325
0500000US38045,"LaMoure County, North Dakota",4087
0500000US38047,"Logan County, North Dakota",1749
0500000US38049,"McHenry County, North Dakota",5331
0500000US38051,"McIntosh County, North Dakota",2472
0500000US38053,"McKenzie County, North Dakota",13569
0500000US38055,"McLean County, North Dakota",9690
0500000US38057,"Mercer County, North Dakota",8190
0500000US38059,"Morton County, North Dakota",32314
0500000US38061,"Mountrail County, North Dakota",9649
0500000US38063,"Nelson County, North Dakota",2946
0500000US38065,"Oliver County, North Dakota",1850
0500000US38067,"Pembina County, North Dakota",6695
0500000US38069,"Pierce County, North Dakota",3885
0500000US38071,"Ramsey County, North Dakota",11174
0500000US38073,"Ransom County, North Dakota",5527
0500000US38075,"Renville County, North Dakota",2264
0500000US38077,"Richland County, North Dakota",15458
0500000US38079,"Rolette County, North Dakota",12237
0500000US38081,"Sargent County, North Dakota",3794
0500000US38083,"Sheridan County, North Dakota",1317
0500000US38085,"Sioux County, North Dakota",3929
0500000US38087,"Slope County, North Dakota",775
0500000US38089,"Stark County, North Dakota",31965
0500000US38091,"Steele County, North Dakota",1870
0500000US38093,"Stutsman County, North Dakota",20125
0500000US38095,"Towner County, North Dakota",2136
0500000US38097,"Traill County, North Dakota",7630
0500000US38099,"Walsh County, North Dakota",10440
0500000US38101,"Ward County, North Dakota",67463
0500000US38103,"Wells County, North Dakota",3958
0500000US38105,"Williams County, North Dakota",37947
0500000US39001,"Adams County, Ohio",27121
0500000US39003,"Allen County, Ohio",98199
0500000US39005,"Ashland County, Ohio",50519
0500000US39007,"Ashtabula County, Ohio",94675
0500000US39009,"Athens County, Ohio",53889
0500000US39011,"Auglaize County, Ohio",45628
0500000US39013,"Belmont County, Ohio",63062
0500000US39015,"Brown County, Ohio",42981
0500000US39017,"Butler County, Ohio",375648
0500000US39019,"Carroll County, Ohio",26409
0500000US39021,"Champaign County, Ohio",37814
0500000US39023,"Clark County, Ohio",132463
0500000US39025,"Clermont County, Ohio",205643
0500000US39027,"Clinton County, Ohio",40636
0500000US39029,"Columbiana County, Ohio",98693
0500000US39031,"Coshocton County, Ohio",36090
0500000US39033,"Crawford County, Ohio",40935
0500000US39035,"Cuyahoga County, Ohio",1238405
0500000US39037,"Darke County, Ohio",51125
0500000US39039,"Defiance County, Ohio",37547
0500000US39041,"Delaware County, Ohio",208242
0500000US39043,"Erie County, Ohio",74425
0500000US39045,"Fairfield County, Ohio",154351
0500000US39047,"Fayette County, Ohio",28466
0500000US39049,"Franklin County, Ohio",1284007
0500000US39051,"Fulton County, Ohio",42192
0500000US39053,"Gallia County, Ohio",28663
0500000US39055,"Geauga County, Ohio",94375
0500000US39057,"Greene County, Ohio",158129
0500000US39059,"Guernsey County, Ohio",38044
0500000US39061,"Hamilton County, Ohio",808469
0500000US39063,"Hancock County, Ohio",73109
0500000US39065,"Hardin County, Ohio",28185
0500000US39067,"Harrison County, Ohio",14280
0500000US39069,"Henry County, Ohio",27171
0500000US39071,"Highland County, Ohio",42445
0500000US39073,"Hocking County, Ohio",27720
0500000US39075,"Holmes County, Ohio",43371
0500000US39077,"Huron County, Ohio",57919
0500000US39079,"Jackson County, Ohio",31905
0500000US39081,"Jefferson County, Ohio",63377
0500000US39083,"Knox County, Ohio",58692
0500000US39085,"Lake County, Ohio",229106
0500000US39087,"Lawrence County, Ohio",57638
0500000US39089,"Licking County, Ohio",173045
0500000US39091,"Logan County, Ohio",45535
0500000US39093,"Lorain County, Ohio",302300
0500000US39095,"Lucas County, Ohio",421428
0500000US39097,"Madison County, Ohio",38754
0500000US39099,"Mahoning County, Ohio",222537
0500000US39101,"Marion County, Ohio",59829
0500000US39103,"Medina County, Ohio",179829
0500000US39105,"Meigs County, Ohio",22008
0500000US39107,"Mercer County, Ohio",41379
0500000US39109,"Miami County, Ohio",106811
0500000US39111,"Monroe County, Ohio",13364
0500000US39113,"Montgomery County, Ohio",517512
0500000US39115,"Morgan County, Ohio",13777
0500000US39117,"Morrow County, Ohio",34449
0500000US39119,"Muskingum County, Ohio",83933
0500000US39121,"Noble County, Ohio",11870
0500000US39123,"Ottawa County, Ohio",39851
0500000US39125,"Paulding County, Ohio",18676
0500000US39127,"Perry County, Ohio",35059
0500000US39129,"Pickaway County, Ohio",53970
0500000US39131,"Pike County, Ohio",26806
0500000US39133,"Portage County, Ohio",153879
0500000US39135,"Preble County, Ohio",40598
0500000US39137,"Putnam County, Ohio",33990
0500000US39139,"Richland County, Ohio",117021
0500000US39141,"Ross County, Ohio",71389
0500000US39143,"Sandusky County, Ohio",57935
0500000US39145,"Scioto County, Ohio",70905
0500000US39147,"Seneca County, Ohio",51941
0500000US39149,"Shelby County, Ohio",47605
0500000US39151,"Stark County, Ohio",365421
0500000US39153,"Summit County, Ohio",531210
0500000US39155,"Trumbull County, Ohio",198305
0500000US39157,"Tuscarawas County, Ohio",91608
0500000US39159,"Union County, Ohio",58429
0500000US39161,"Van Wert County, Ohio",28400
0500000US39163,"Vinton County, Ohio",12752
0500000US39165,"Warren County, Ohio",231645
0500000US39167,"Washington County, Ohio",58211
0500000US39169,"Wayne County, Ohio",112363
0500000US39171,"Williams County, Ohio",35879
0500000US39173,"Wood County, Ohio",125774
0500000US39175,"Wyandot County, Ohio",21601
0500000US40001,"Adair County, Oklahoma",19623
0500000US40003,"Alfalfa County, Oklahoma",4680
0500000US40005,"Atoka County, Oklahoma",12843
0500000US40007,"Beaver County, Oklahoma",4990
0500000US40009,"Beckham County, Oklahoma",19169
0500000US40011,"Blaine County, Oklahoma",7491
0500000US40013,"Bryan County, Oklahoma",44613
0500000US40015,"Caddo County, Oklahoma",25739
0500000US40017,"Canadian County, Oklahoma",148638
0500000US40019,"Carter County, Oklahoma",47358
0500000US40021,"Cherokee County, Oklahoma",45654
0500000US40023,"Choctaw County, Oklahoma",14053
0500000US40025,"Cimarron County, Oklahoma",2258
0500000US40027,"Cleveland County, Oklahoma",280542
0500000US40029,"Coal County, Oklahoma",5216
0500000US40031,"Comanche County, Oklahoma",112206
0500000US40033,"Cotton County, Oklahoma",5427
0500000US40035,"Craig County, Oklahoma",13334
0500000US40037,"Creek County, Oklahoma",70736
0500000US40039,"Custer County, Oklahoma",27079
0500000US40041,"Delaware County, Oklahoma",40155
0500000US40043,"Dewey County, Oklahoma",4466
0500000US40045,"Ellis County, Oklahoma",3756
0500000US40047,"Garfield County, Oklahoma",60780
0500000US40049,"Garvin County, Oklahoma",25594
0500000US40051,"Grady County, Oklahoma",53704
0500000US40053,"Grant County, Oklahoma",4058
0500000US40055,"Greer County, Oklahoma",4622
0500000US40057,"Harmon County, Oklahoma",2475
0500000US40059,"Harper County, Oklahoma",3268
0500000US40061,"Haskell County, Oklahoma",11597
0500000US40063,"Hughes County, Oklahoma",12133
0500000US40065,"Jackson County, Oklahoma",24256
0500000US40067,"Jefferson County, Oklahoma",5361
0500000US40069,"Johnston County, Oklahoma",10074
0500000US40071,"Kay County, Oklahoma",43115
0500000US40073,"Kingfisher County, Oklahoma",15071
0500000US40075,"Kiowa County, Oklahoma",8362
0500000US40077,"Latimer County, Oklahoma",9239
0500000US40079,"Le Flore County, Oklahoma",47027
0500000US40081,"Lincoln County, Oklahoma",33167
0500000US40083,"Logan County, Oklahoma",47610
0500000US40085,"Love County, Oklahoma",10025
0500000US40087,"McClain County, Oklahoma",41002
0500000US40089,"McCurtain County, Oklahoma",30706
0500000US40091,"McIntosh County, Oklahoma",18741
0500000US40093,"Major County, Oklahoma",7593
0500000US40095,"Marshall County, Oklahoma",15194
0500000US40097,"Mayes County, Oklahoma",38649
0500000US40099,"Murray County, Oklahoma",13436
0500000US40101,"Muskogee County, Oklahoma",63255
0500000US40103,"Noble County, Oklahoma",10810
0500000US40105,"Nowata County, Oklahoma",9304
0500000US40107,"Okfuskee County, Oklahoma",10402
0500000US40109,"Oklahoma County, Oklahoma",776733
0500000US40111,"Okmulgee County, Oklahoma",35448
0500000US40113,"Osage County, Oklahoma",44561
0500000US40115,"Ottawa County, Oklahoma",29521
0500000US40117,"Pawnee County, Oklahoma",15476
0500000US40119,"Payne County, Oklahoma",73493
0500000US40121,"Pittsburg County, Oklahoma",41787
0500000US40123,"Pontotoc County, Oklahoma",36835
0500000US40125,"Pottawatomie County, Oklahoma",69288
0500000US40127,"Pushmataha County, Oklahoma",10741
0500000US40129,"Roger Mills County, Oklahoma",3433
0500000US40131,"Rogers County, Oklahoma",93059
0500000US40133,"Seminole County, Oklahoma",23106
0500000US40135,"Sequoyah County, Oklahoma",39203
0500000US40137,"Stephens County, Oklahoma",42259
0500000US40139,"Texas County, Oklahoma",21011
0500000US40141,"Tillman County, Oklahoma",6769
0500000US40143,"Tulsa County, Oklahoma",655011
0500000US40145,"Wagoner County, Oklahoma",79991
0500000US40147,"Washington County, Oklahoma",51347
0500000US40149,"Washita County, Oklahoma",10659
0500000US40151,"Woods County, Oklahoma",7880
0500000US40153,"Woodward County, Oklahoma",19540
0500000US41001,"Baker County, Oregon",15952
0500000US41003,"Benton County, Oregon",89001
0500000US41005,"Clackamas County, Oregon",415695
0500000US41007,"Clatsop County, Oregon",40215
0500000US41009,"Columbia County, Oregon",51819
0500000US41011,"Coos County, Oregon",63524
0500000US41013,"Crook County, Oregon",24178
0500000US41015,"Curry County, Oregon",23084
0500000US41017,"Deschutes County, Oregon",193647
0500000US41019,"Douglas County, Oregon",109312
0500000US41021,"Gilliam County, Oregon",1933
0500000US41023,"Grant County, Oregon",7059
0500000US41025,"Harney County, Oregon",7288
0500000US41027,"Hood River County, Oregon",23693
0500000US41029,"Jackson County, Oregon",219181
0500000US41031,"Jefferson County, Oregon",22968
0500000US41033,"Josephine County, Oregon",86479
0500000US41035,"Klamath County, Oregon",67884
0500000US41037,"Lake County, Oregon",7579
0500000US41039,"Lane County, Oregon",372681
0500000US41041,"Lincoln County, Oregon",49204
0500000US41043,"Linn County, Oregon",124678
0500000US41045,"Malheur County, Oregon",27562
0500000US41047,"Marion County, Oregon",334636
0500000US41049,"Morrow County, Oregon",11932
0500000US41051,"Multnomah County, Oregon",795930
0500000US41053,"Polk County, Oregon",84325
0500000US41055,"Sherman County, Oregon",1782
0500000US41057,"Tillamook County, Oregon",26458
0500000US41059,"Umatilla County, Oregon",75165
0500000US41061,"Union County, Oregon",25607
0500000US41063,"Wallowa County, Oregon",7251
0500000US41065,"Wasco County, Oregon",26134
0500000US41067,"Washington County, Oregon",591235
0500000US41069,"Wheeler County, Oregon",1460
0500000US41071,"Yamhill County, Oregon",101802
0500000US42001,"Adams County, Pennsylvania",99662
0500000US42003,"Allegheny County, Pennsylvania",1214621
0500000US42005,"Armstrong County, Pennsylvania",65296
0500000US42007,"Beaver County, Pennsylvania",165585
0500000US42009,"Bedford County, Pennsylvania",47081
0500000US42011,"Berks County, Pennsylvania",414193
0500000US42013,"Blair County, Pennsylvania",120244
0500000US42015,"Bradford County, Pennsylvania",59503
0500000US42017,"Bucks County, Pennsylvania",634873
0500000US42019,"Butler County, Pennsylvania",187410
0500000US42021,"Cambria County, Pennsylvania",127785
0500000US42023,"Cameron County, Pennsylvania",4561
0500000US42025,"Carbon County, Pennsylvania",63568
0500000US42027,"Centre County, Pennsylvania",140304
0500000US42029,"Chester County, Pennsylvania",518825
0500000US42031,"Clarion County, Pennsylvania",36359
0500000US42033,"Clearfield County, Pennsylvania",74757
0500000US42035,"Clinton County, Pennsylvania",36235
0500000US42037,"Columbia County, Pennsylvania",60912
0500000US42039,"Crawford County, Pennsylvania",80833
0500000US42041,"Cumberland County, Pennsylvania",243950
0500000US42043,"Dauphin County, Pennsylvania",279554
0500000US42045,"Delaware County, Pennsylvania",553285
0500000US42047,"Elk County, Pennsylvania",30634
0500000US42049,"Erie County, Pennsylvania",258780
0500000US42051,"Fayette County, Pennsylvania",124503
0500000US42053,"Forest County, Pennsylvania",4289
0500000US42055,"Franklin County, Pennsylvania",153466
0500000US42057,"Fulton County, Pennsylvania",14478
0500000US42059,"Greene County, Pennsylvania",32746
0500000US42061,"Huntingdon County, Pennsylvania",38963
0500000US42063,"Indiana County, Pennsylvania",78184
0500000US42065,"Jefferson County, Pennsylvania",43655
0500000US42067,"Juniata County, Pennsylvania",23339
0500000US42069,"Lackawanna County, Pennsylvania",207975
0500000US42071,"Lancaster County, Pennsylvania",538672
0500000US42073,"Lawrence County, Pennsylvania",84136
0500000US42075,"Lebanon County, Pennsylvania",138899
0500000US42077,"Lehigh County, Pennsylvania",363394
0500000US42079,"Luzerne County, Pennsylvania",313228
0500000US42081,"Lycoming County, Pennsylvania",107625
0500000US42083,"McKean County, Pennsylvania",37803
0500000US42085,"Mercer County, Pennsylvania",104210
0500000US42087,"Mifflin County, Pennsylvania",45425
0500000US42089,"Monroe County, Pennsylvania",165844
0500000US42091,"Montgomery County, Pennsylvania",829578
0500000US42093,"Montour County, Pennsylvania",17346
0500000US42095,"Northampton County, Pennsylvania",300063
0500000US42097,"Northumberland County, Pennsylvania",88023
0500000US42099,"Perry County, Pennsylvania",45259
0500000US42101,"Philadelphia County, Pennsylvania",1554202
0500000US42103,"Pike County, Pennsylvania",57946
0500000US42105,"Potter County, Pennsylvania",16227
0500000US42107,"Schuylkill County, Pennsylvania",135952
0500000US42109,"Snyder County, Pennsylvania",37434
0500000US42111,"Somerset County, Pennsylvania",69162
0500000US42113,"Sullivan County, Pennsylvania",5730
0500000US42115,"Susquehanna County, Pennsylvania",38415
0500000US42117,"Tioga County, Pennsylvania",40613
0500000US42119,"Union County, Pennsylvania",34501
0500000US42121,"Venango County, Pennsylvania",49672
0500000US42123,"Warren County, Pennsylvania",38151
0500000US42125,"Washington County, Pennsylvania",203921
0500000US42127,"Wayne County, Pennsylvania",47474
0500000US42129,"Westmoreland County, Pennsylvania",347950
0500000US42131,"Wyoming County, Pennsylvania",25520
0500000US42133,"York County, Pennsylvania",445469
0500000US44001,"Bristol County, Rhode Island",46778
0500000US44003,"Kent County, Rhode Island",167921
0500000US44005,"Newport County, Rhode Island",81471
0500000US44007,"Providence County, Rhode Island",630220
0500000US44009,"Washington County, Rhode Island",123924
0500000US45001,"Abbeville County, South Carolina",23678
0500000US45003,"Aiken County, South Carolina",165389
0500000US45005,"Allendale County, South Carolina",7400
0500000US45007,"Anderson County, South Carolina",199597
0500000US45009,"Bamberg County, South Carolina",12809
0500000US45011,"Barnwell County, South Carolina",20509
0500000US45013,"Beaufort County, South Carolina",180969
0500000US45015,"Berkeley County, South Carolina",220922
0500000US45017,"Calhoun County, South Carolina",13983
0500000US45019,"Charleston County, South Carolina",394290
0500000US45021,"Cherokee County, South Carolina",55365
0500000US45023,"Chester County, South Carolina",32055
0500000US45025,"Chesterfield County, South Carolina",43131
0500000US45027,"Clarendon County, South Carolina",30338
0500000US45029,"Colleton County, South Carolina",37548
0500000US45031,"Darlington County, South Carolina",62308
0500000US45033,"Dillon County, South Carolina",28103
0500000US45035,"Dorchester County, South Carolina",157586
0500000US45037,"Edgefield County, South Carolina",23683
0500000US45039,"Fairfield County, South Carolina",20970
0500000US45041,"Florence County, South Carolina",134265
0500000US45043,"Georgetown County, South Carolina",62420
0500000US45045,"Greenville County, South Carolina",507454
0500000US45047,"Greenwood County, South Carolina",66816
0500000US45049,"Hampton County, South Carolina",18169
0500000US45051,"Horry County, South Carolina",339455
0500000US45053,"Jasper County, South Carolina",27435
0500000US45055,"Kershaw County, South Carolina",64770
0500000US45057,"Lancaster County, South Carolina",92421
0500000US45059,"Laurens County, South Carolina",65125
0500000US45061,"Lee County, South Carolina",15382
0500000US45063,"Lexington County, South Carolina",288748
0500000US45065,"McCormick County, South Carolina",8526
0500000US45067,"Marion County, South Carolina",29184
0500000US45069,"Marlboro County, South Carolina",24395
0500000US45071,"Newberry County, South Carolina",36757
0500000US45073,"Oconee County, South Carolina",77146
0500000US45075,"Orangeburg County, South Carolina",82106
0500000US45077,"Pickens County, South Carolina",122863
0500000US45079,"Richland County, South Carolina",385883
0500000US45081,"Saluda County, South Carolina",18745
0500000US45083,"Spartanburg County, South Carolina",315476
0500000US45085,"Sumter County, South Carolina",103127
0500000US45087,"Union County, South Carolina",26900
0500000US45089,"Williamsburg County, South Carolina",29747
0500000US45091,"York County, South Carolina",272168
0500000US46003,"Aurora County, South Dakota",2514
0500000US46005,"Beadle County, South Dakota",18688
0500000US46007,"Bennett County, South Dakota",3338
0500000US46009,"Bon Homme County, South Dakota",5520
0500000US46011,"Brookings County, South Dakota",30769
0500000US46013,"Brown County, South Dakota",37447
0500000US46015,"Brule County, South Dakota",5087
0500000US46017,"Buffalo County, South Dakota",1957
0500000US46019,"Butte County, South Dakota",9990
0500000US46021,"Campbell County, South Dakota",1542
0500000US46023,"Charles Mix County, South Dakota",9043
0500000US46025,"Clark County, South Dakota",3709
0500000US46027,"Clay County, South Dakota",12418
0500000US46029,"Codington County, South Dakota",27911
0500000US46031,"Corson County, South Dakota",3943
0500000US46033,"Custer County, South Dakota",8186
0500000US46035,"Davison County, South Dakota",19010
0500000US46037,"Day County, South Dakota",5373
0500000US46039,"Deuel County, South Dakota",4237
0500000US46041,"Dewey County, South Dakota",5287
0500000US46043,"Douglas County, South Dakota",2740
0500000US46045,"Edmunds County, South Dakota",3887
0500000US46047,"Fall River County, South Dakota",6777
0500000US46049,"Faulk County, South Dakota",2104
0500000US46051,"Grant County, South Dakota",7467
0500000US46053,"Gregory County, South Dakota",3958
0500000US46055,"Haakon County, South Dakota",1833
0500000US46057,"Hamlin County, South Dakota",5959
0500000US46059,"Hand County, South Dakota",3010
0500000US46061,"Hanson County, South Dakota",3424
0500000US46063,"Harding County, South Dakota",1164
0500000US46065,"Hughes County, South Dakota",16702
0500000US46067,"Hutchinson County, South Dakota",7230
0500000US46069,"Hyde County, South Dakota",1346
0500000US46071,"Jackson County, South Dakota",2779
0500000US46073,"Jerauld County, South Dakota",1774
0500000US46075,"Jones County, South Dakota",916
0500000US46077,"Kingsbury County, South Dakota",5048
0500000US46079,"Lake County, South Dakota",10857
0500000US46081,"Lawrence County, South Dakota",24756
0500000US46083,"Lincoln County, South Dakota",62556
0500000US46085,"Lyman County, South Dakota",3711
0500000US46087,"McCook County, South Dakota",5529
0500000US46089,"McPherson County, South Dakota",2158
0500000US46091,"Marshall County, South Dakota",4287
0500000US46093,"Meade County, South Dakota",28761
0500000US46095,"Mellette County, South Dakota",1845
0500000US46097,"Miner County, South Dakota",2241
0500000US46099,"Minnehaha County, South Dakota",189439
0500000US46101,"Moody County, South Dakota",6228
0500000US46102,"Oglala Lakota County, South Dakota",13744
0500000US46103,"Pennington County, South Dakota",105761
0500000US46105,"Perkins County, South Dakota",2938
0500000US46107,"Potter County, South Dakota",2528
0500000US46109,"Roberts County, South Dakota",10041
0500000US46111,"Sanborn County, South Dakota",2317
0500000US46115,"Spink County, South Dakota",6284
0500000US46117,"Stanley County, South Dakota",2947
0500000US46119,"Sully County, South Dakota",1273
0500000US46121,"Todd County, South Dakota",9269
0500000US46123,"Tripp County, South Dakota",5375
0500000US46125,"Turner County, South Dakota",8445
0500000US46127,"Union County, South Dakota",16248
0500000US46129,"Walworth County, South Dakota",5279
0500000US46135,"Yankton County, South Dakota",21798
0500000US46137,"Ziebach County, South Dakota",2473
0500000US47001,"Anderson County, Tennessee",75048
0500000US47003,"Bedford County, Tennessee",49114
0500000US47005,"Benton County, Tennessee",15727
0500000US47007,"Bledsoe County, Tennessee",13584
0500000US47009,"Blount County, Tennessee",131991
0500000US47011,"Bradley County, Tennessee",104257
0500000US47013,"Campbell County, Tennessee",38374
0500000US47015,"Cannon County, Tennessee",14153
0500000US47017,"Carroll County, Tennessee",27451
0500000US47019,"Carter County, Tennessee",54602
0500000US47021,"Cheatham County, Tennessee",40439
0500000US47023,"Chester County, Tennessee",15917
0500000US47025,"Claiborne County, Tennessee",30515
0500000US47027,"Clay County, Tennessee",7483
0500000US47029,"Cocke County, Tennessee",35338
0500000US47031,"Coffee County, Tennessee",56559
0500000US47033,"Crockett County, Tennessee",13811
0500000US47035,"Cumberland County, Tennessee",59846
0500000US47037,"Davidson County, Tennessee",686677
0500000US47039,"Decatur County, Tennessee",11251
0500000US47041,"DeKalb County, Tennessee",19474
0500000US47043,"Dickson County, Tennessee",53405
0500000US47045,"Dyer County, Tennessee",36384
0500000US47047,"Fayette County, Tennessee",40972
0500000US47049,"Fentress County, Tennessee",17930
0500000US47051,"Franklin County, Tennessee",40138
0500000US47053,"Gibson County, Tennessee",49162
0500000US47055,"Giles County, Tennessee",29316
0500000US47057,"Grainger County, Tennessee",23202
0500000US47059,"Greene County, Tennessee",67848
0500000US47061,"Grundy County, Tennessee",13256
0500000US47063,"Hamblen County, Tennessee",62817
0500000US47065,"Hamilton County, Tennessee",353144
0500000US47067,"Hancock County, Tennessee",6445
0500000US47069,"Hardeman County, Tennessee",21664
0500000US47071,"Hardin County, Tennessee",26231
0500000US47073,"Hawkins County, Tennessee",55939
0500000US47075,"Haywood County, Tennessee",17683
0500000US47077,"Henderson County, Tennessee",27232
0500000US47079,"Henry County, Tennessee",31714
0500000US47081,"Hickman County, Tennessee",23022
0500000US47083,"Houston County, Tennessee",7951
0500000US47085,"Humphreys County, Tennessee",18397
0500000US47087,"Jackson County, Tennessee",11381
0500000US47089,"Jefferson County, Tennessee",52501
0500000US47091,"Johnson County, Tennessee",15786
0500000US47093,"Knox County, Tennessee",464114
0500000US47095,"Lake County, Tennessee",4568
